timestamp,usd
2023-07-20T18:17:06.589Z,1971.011
2023-07-20T19:10:31.677Z,1969.531
2023-07-20T20:13:44.790Z,1969.071
2023-07-20T20:59:50.862Z,1969.891
2023-07-20T22:12:07.006Z,1970.651
2023-07-20T23:13:13.116Z,1972.171
2023-07-21T01:13:49.315Z,1972.481
2023-07-21T02:33:39.469Z,1971.121
2023-07-21T03:13:35.530Z,1970.661
2023-07-21T04:15:45.638Z,1970.941
2023-07-21T05:12:43.739Z,1970.621
2023-07-21T06:17:29.859Z,1971.331
2023-07-21T07:12:04.960Z,1970.471
2023-07-21T08:16:23.075Z,1964.261
2023-07-21T09:12:59.177Z,1961.801
2023-07-21T10:14:05.274Z,1963.501
2023-07-21T11:11:01.377Z,1963.251
2023-07-21T12:26:28.513Z,1965.451
2023-07-21T13:16:52.601Z,1961.071
2023-07-21T14:11:49.694Z,1959.451
2023-07-21T15:13:29.806Z,1960.161
2023-07-21T16:17:24.927Z,1961.511
2023-07-21T17:11:57.032Z,1964.441
2023-07-21T18:17:13.138Z,1964.151
2023-07-21T19:10:20.226Z,1962.711
2023-07-21T20:13:32.340Z,1961.861
2023-07-21T20:59:50.420Z,1962.391
2023-07-22T18:15:15.500Z,1962.291
2023-07-22T19:09:48.605Z,1962.291
2023-07-22T20:12:32.705Z,1962.291
2023-07-22T21:10:51.808Z,1962.291
2023-07-22T22:11:57.912Z,1962.291
2023-07-22T23:11:56.039Z,1962.291
2023-07-23T01:17:52.244Z,1962.291
2023-07-23T02:36:19.383Z,1962.291
2023-07-23T03:13:45.456Z,1962.291
2023-07-23T04:15:18.560Z,1962.291
2023-07-23T05:12:18.667Z,1962.291
2023-07-23T06:16:27.775Z,1962.291
2023-07-23T07:11:27.888Z,1962.291
2023-07-23T08:15:22.985Z,1962.291
2023-07-23T09:11:44.082Z,1962.291
2023-07-23T10:13:01.194Z,1962.291
2023-07-23T11:10:01.303Z,1962.291
2023-07-23T12:24:06.656Z,1962.291
2023-07-23T13:14:24.731Z,1962.291
2023-07-23T14:10:43.833Z,1962.291
2023-07-23T15:12:02.944Z,1962.291
2023-07-23T16:15:49.041Z,1962.291
2023-07-23T17:10:54.145Z,1962.291
2023-07-23T18:15:26.265Z,1962.291
2023-07-23T19:10:04.355Z,1962.291
2023-07-23T20:13:02.475Z,1962.291
2023-07-23T21:11:52.574Z,1984.821
2023-07-23T22:11:22.677Z,1962.711
2023-07-23T23:12:59.790Z,1962.241
2023-07-24T01:13:54.000Z,1961.881
2023-07-24T02:33:24.148Z,1961.691
2023-07-24T03:14:00.222Z,1961.471
2023-07-24T04:15:55.324Z,1960.071
2023-07-24T05:12:50.425Z,1961.531
2023-07-24T06:17:54.539Z,1959.771
2023-07-24T07:13:02.651Z,1963.421
2023-07-24T08:17:41.752Z,1963.631
2023-07-24T09:13:59.853Z,1963.271
2023-07-24T10:15:07.980Z,1965.831
2023-07-24T11:11:30.064Z,1966.881
2023-07-24T12:27:24.203Z,1965.021
2023-07-24T13:18:32.296Z,1965.361
2023-07-24T14:13:25.385Z,1961.971
2023-07-24T15:13:57.508Z,1961.391
2023-07-24T16:17:33.615Z,1959.931
2023-07-24T17:12:13.706Z,1960.161
2023-07-24T18:18:13.829Z,1955.101
2023-07-24T19:10:42.923Z,1954.551
2023-07-24T20:12:57.028Z,1954.721
2023-07-24T20:50:14.093Z,1955.111
2023-07-24T21:12:39.132Z,1976.791
2023-07-24T22:12:33.238Z,1955.951
2023-07-24T23:13:04.347Z,1954.431
2023-07-25T01:18:39.581Z,1958.881
2023-07-25T02:44:45.735Z,1963.201
2023-07-25T03:13:49.787Z,1962.891
2023-07-25T04:15:49.897Z,1962.041
2023-07-25T05:12:55.996Z,1961.411
2023-07-25T06:17:38.112Z,1962.461
2023-07-25T07:12:46.187Z,1962.761
2023-07-25T08:17:14.318Z,1960.161
2023-07-25T09:13:38.411Z,1963.681
2023-07-25T10:14:48.520Z,1962.451
2023-07-25T11:10:59.625Z,1956.771
2023-07-25T12:28:46.759Z,1959.291
2023-07-25T13:19:10.846Z,1957.881
2023-07-25T14:12:39.957Z,1958.911
