timestamp,underlying.rwa:USTB,underlying.rwa:USTB-WI,underlying.rwa:USTNOTE,underlying.rwa:USTrepo
2024-10-21T00:00:00.000Z,9307959700,,,21548000000
2024-10-22T00:00:00.000Z,9133844700,,,21732000000
2024-10-23T00:00:00.000Z,9133844700,,,21733000000
2024-10-24T00:00:00.000Z,10724844700,,,20445000000
2024-10-25T00:00:00.000Z,10724844700,,,20448000000
2024-10-28T00:00:00.000Z,10724844700,,,20456000000
2024-10-29T00:00:00.000Z,10721044700,,,18883000000
2024-10-30T00:00:00.000Z,10721144700,,,18886000000
2024-10-31T00:00:00.000Z,10696044700,,,18913000000
2024-11-01T00:00:00.000Z,10780044700,,,18793000000
2024-11-04T00:00:00.000Z,11280044700,,,18801000000
2024-11-05T00:00:00.000Z,11822244700,,,19181000000
2024-11-06T00:00:00.000Z,11822244700,,,19234000000
2024-11-07T00:00:00.000Z,11142749400,,,19999000000
2024-11-08T00:00:00.000Z,11142749400,,,20002000000
2024-11-12T00:00:00.000Z,11174144400,,,20110000000
2024-11-13T00:00:00.000Z,11036044400,,,20404000000
2024-11-14T00:00:00.000Z,10692044400,,,20769000000
2024-11-15T00:00:00.000Z,10692044400,,,20817000000
2024-11-18T00:00:00.000Z,10721304400,,,20824000000
2024-11-19T00:00:00.000Z,13144554600,,,20782000000
2024-11-20T00:00:00.000Z,13144554600,,,20785000000
2024-11-21T00:00:00.000Z,13309554600,,,18858000000
2024-11-22T00:00:00.000Z,13309554600,,,18860000000
2024-11-25T00:00:00.000Z,13309554600,,,19868000000
2024-11-26T00:00:00.000Z,15169354600,,,19341000000
2024-11-27T00:00:00.000Z,15169354600,,,19343000000
2024-11-29T00:00:00.000Z,14847884200,,,17680000000
2024-12-02T00:00:00.000Z,14847884200,,,18769000000
2024-12-03T00:00:00.000Z,16385834200,,,19135000000
2024-12-04T00:00:00.000Z,16307434200,,,19539000000
2024-12-05T00:00:00.000Z,15556734200,,,18476000000
2024-12-06T00:00:00.000Z,15556734200,,,18479000000
2024-12-09T00:00:00.000Z,15556734200,,,18486000000
2024-12-10T00:00:00.000Z,14716424200,,,20922000000
2024-12-11T00:00:00.000Z,14716424200,,,20832000000
2024-12-12T00:00:00.000Z,15715274700,,,20094000000
2024-12-13T00:00:00.000Z,15715274700,,,20896000000
2024-12-16T00:00:00.000Z,16780314700,,,20904000000
2024-12-17T00:00:00.000Z,16449914700,,,20650000000
2024-12-18T00:00:00.000Z,16449914700,,,21637000000
2024-12-19T00:00:00.000Z,14690054700,,,21956000000
2024-12-20T00:00:00.000Z,14690054700,,,21959000000
2024-12-23T00:00:00.000Z,16440054700,,,21967000000
2024-12-24T00:00:00.000Z,16181954700,,,23727000000
2024-12-26T00:00:00.000Z,15421280200,,,21864000000
2024-12-27T00:00:00.000Z,15421280200,,,21867000000
2024-12-30T00:00:00.000Z,15421280200,,,21875000000
2024-12-31T00:00:00.000Z,14837280200,,,21863000000
2025-01-02T00:00:00.000Z,11970830000,,,25001000000
2025-01-03T00:00:00.000Z,12607430000,,,25347000000
2025-01-06T00:00:00.000Z,11948081600,,,25947000000
2025-01-07T00:00:00.000Z,12932840000,,,26128000000
2025-01-08T00:00:00.000Z,14265685000,,,25035000000
2025-01-09T00:00:00.000Z,15265685000,,,25035000000
2025-01-10T00:00:00.000Z,15265685000,,,25041000000
2025-01-13T00:00:00.000Z,15245385000,,,25070000000
2025-01-14T00:00:00.000Z,16603085000,,,24222000000
2025-01-15T00:00:00.000Z,16603085000,,,24222000000
2025-01-16T00:00:00.000Z,15027985000,,,25807000000
2025-01-17T00:00:00.000Z,15027985000,,,25810000000
2025-01-21T00:00:00.000Z,17317185000,,,27046000000
2025-01-22T00:00:00.000Z,19876085000,,,29849000000
2025-01-23T00:00:00.000Z,18883840000,,,26558000000
2025-01-24T00:00:00.000Z,18883840000,,,27059000000
2025-01-27T00:00:00.000Z,19083840000,,,27369000000
2025-01-28T00:00:00.000Z,18900825000,,,27555000000
2025-01-29T00:00:00.000Z,18900825000,,,27558000000
2025-01-30T00:00:00.000Z,20871425000,,,27099000000
2025-01-31T00:00:00.000Z,20871425000,,,27602000000
2025-02-03T00:00:00.000Z,20871425000,,,27463000000
2025-02-04T00:00:00.000Z,21411825000,,,28339000000
2025-02-05T00:00:00.000Z,21411825000,,,28972000000
2025-02-06T00:00:00.000Z,20411825000,,,29058000000
2025-02-07T00:00:00.000Z,20411825000,,,29562000000
2025-02-10T00:00:00.000Z,20288825000,,,29572000000
2025-02-11T00:00:00.000Z,21525525000,,,29222000000
2025-02-12T00:00:00.000Z,21525525000,,,29225000000
2025-02-13T00:00:00.000Z,22774025000,,,26990000000
2025-02-14T00:00:00.000Z,22774025000,,,26993000000
2025-02-18T00:00:00.000Z,23224025200,,,25767000000
2025-02-19T00:00:00.000Z,23188125200,,,25806000000
2025-02-20T00:00:00.000Z,24474025200,,,25573000000
2025-02-21T00:00:00.000Z,24474025200,,,25576000000
2025-02-24T00:00:00.000Z,24412225200,,,25585000000
2025-02-25T00:00:00.000Z,23016625200,,,25805000000
2025-02-26T00:00:00.000Z,22835425200,,,26058000000
2025-02-27T00:00:00.000Z,22109425200,,,27719000000
2025-02-28T00:00:00.000Z,22109425200,,,27473000000
2025-03-03T00:00:00.000Z,22109425200,,,27325000000
2025-03-04T00:00:00.000Z,25109425200,,,26564000000
2025-03-05T00:00:00.000Z,25109425200,,,26567000000
2025-03-06T00:00:00.000Z,22463025200,,,28503000000
2025-03-07T00:00:00.000Z,22463025200,,,28507000000
2025-03-10T00:00:00.000Z,22463025200,,,29217000000
2025-03-11T00:00:00.000Z,22001425200,,,28794000000
2025-03-12T00:00:00.000Z,22001425200,,,28797000000
2025-03-13T00:00:00.000Z,22001040200,,,28204000000
2025-03-14T00:00:00.000Z,22001040200,,,28804000000
2025-03-17T00:00:00.000Z,21913440200,,,28814000000
2025-03-18T00:00:00.000Z,22281740200,,,31037000000
2025-03-19T00:00:00.000Z,22281740200,,,31040000000
2025-03-20T00:00:00.000Z,18584400200,,,32755000000
2025-03-21T00:00:00.000Z,18584400200,,,32759000000
2025-03-24T00:00:00.000Z,20584400200,,,33271000000
2025-03-25T00:00:00.000Z,21584400200,,,33776000000
2025-03-26T00:00:00.000Z,21584400200,,,34380000000
2025-03-27T00:00:00.000Z,22305065200,,,31192000000
2025-03-28T00:00:00.000Z,24946665200,,,30237000000
2025-03-31T00:00:00.000Z,24946665200,,,30815000000
2025-04-01T00:00:00.000Z,23981665200,,,30170000000
2025-04-02T00:00:00.000Z,23981665200,,,30174000000
2025-04-03T00:00:00.000Z,24126065000,,,30410000000
2025-04-04T00:00:00.000Z,24126065000,,,29852000000
2025-04-07T00:00:00.000Z,24574165000,,,29863000000
2025-04-08T00:00:00.000Z,23074765000,,,30549000000
2025-04-09T00:00:00.000Z,23074765000,,,30553000000
2025-04-10T00:00:00.000Z,23749765000,,,29962000000
2025-04-11T00:00:00.000Z,23749765000,,,29966000000
2025-04-14T00:00:00.000Z,23749765000,,,29973000000
2025-04-15T00:00:00.000Z,24651365000,,,29733000000
2025-04-16T00:00:00.000Z,24651365000,,,29737000000
2025-04-17T00:00:00.000Z,22654865000,,,30747000000
2025-04-21T00:00:00.000Z,22654865000,,,31762000000
2025-04-22T00:00:00.000Z,22955465000,,,32294000000
2025-04-23T00:00:00.000Z,23009365000,,,32439000000
2025-04-24T00:00:00.000Z,22158465000,,,31374000000
2025-04-25T00:00:00.000Z,22158465000,,,31660000000
2025-04-28T00:00:00.000Z,22158465000,,,31671000000
2025-04-29T00:00:00.000Z,25562565000,,,31435000000
2025-04-30T00:00:00.000Z,25562565000,,,31439000000
2025-05-01T00:00:00.000Z,25759900000,,,30139000000
2025-05-02T00:00:00.000Z,25759900000,,,30143000000
2025-05-05T00:00:00.000Z,25629000000,,,30154000000
2025-05-06T00:00:00.000Z,26828200000,,,29409000000
2025-05-07T00:00:00.000Z,26828200000,,,29412000000
2025-05-08T00:00:00.000Z,26260700000,,,28500000000
2025-05-09T00:00:00.000Z,26260700000,,,28200000000
2025-05-12T00:00:00.000Z,26260700000,,,28210000000
2025-05-13T00:00:00.000Z,26260700000,,,26724000000
2025-05-14T00:00:00.000Z,26260700000,,,26727000000
2025-05-15T00:00:00.000Z,27633900000,,,27858000000
2025-05-16T00:00:00.000Z,27633900000,,,27861000000
2025-05-19T00:00:00.000Z,27633900000,,,27871000000
2025-05-20T00:00:00.000Z,26899200000,,,25628000000
2025-05-21T00:00:00.000Z,26899200000,,,25631000000
2025-05-22T00:00:00.000Z,29149200000,,,25636000000
2025-05-23T00:00:00.000Z,29149200000,,,25714000000
2025-05-27T00:00:00.000Z,28795200000,,,26532000000
2025-05-28T00:00:00.000Z,28795200000,,,26476000000
2025-05-29T00:00:00.000Z,28440000000,,,25399000000
2025-05-30T00:00:00.000Z,28440000000,,,25402000000
2025-06-02T00:00:00.000Z,28440900000,,,24722000000
2025-06-03T00:00:00.000Z,29318800000,,,24459000000
2025-06-04T00:00:00.000Z,29318800000,,,24462000000
2025-06-05T00:00:00.000Z,27417300000,,,24777000000
2025-06-06T00:00:00.000Z,27417300000,,,24379000000
2025-06-09T00:00:00.000Z,27417300000,,,24388000000
2025-06-10T00:00:00.000Z,27946409200,,,25765000000
2025-06-11T00:00:00.000Z,27946409200,,,25768000000
2025-06-12T00:00:00.000Z,24928609200,,,26895000000
